id_str,text,class
781639088675749888,Racha de incendios maliciosos mantiene a las autoridades ocupadas -  ,USA
781634489885691904,.@realDonaldTrump atacaría campaña @HillaryClinton con los escándalos amorosos de su esposo -… ,USA
781629417508343808,Conéctate ya al debatesanjuan | Debate de los candidatos a la alcaldía de San Juan -  ,USA
781627656475250688,Proceso de permisos del proyecto Aguirre está “próximo a finalizar” -  ,USA
781623621030514688,[ACTUALIZACIÓN] Matthew se convierte en huracán en su paso al sur de Puerto Rico  - ,USA
781619543198146560,Mira el vídeo | @agarciapadilla pide a la Junta que intervenga en el pleito de los bonistas -… ,USA
781615514363629568,Posponen combate de @Juanma_Lopez y @RealVazquezJr -  ,USA
781611565954904064,Consejos para el cuidado del cabello -  ,USA
781606896713158656,Transmitirán en vivo primera reunión de la Junta de Supervisión Fiscal -  ,USA
781602444023177216,[EN VIVO] Gobernador pide a la Junta que intervenga en el pleito de los bonistas -  ,USA
781590683379306496,Islandwide se acoge a la quiebra -  ,USA
781585034721370112,Investigación federal sobre el Cartel del Petróleo “impactará” al País - ,USA
781576760722796544,[OPINIÓN] Difícil entrar a la AEE sin padrinos -  ,USA
781568058234068992,Refugiados en Santa Isabel a causa del huracán Matthew - ,USA
781563396151926784,Cierran carretera en Salinas por paso de tormenta Matthew - ,USA
781556977948254208,[ACTUALIZACIÓN] Matthew se convierte en huracán en su paso al sur de Puerto Rico -  ,USA
781555083162955776,[VÍDEO] ¿Estás en el tapón de la avenida Kennedy? Esto fue lo que pasó -  ,USA
781550352084500480,Arrestan a hombre que gritó “asalto” en sucursal bancaria - ,USA
781545676328939521,Llegarían 1.6 millones de turistas en cruceros a la Isla -  ,USA
781541324327530496,[VÍDEO] Usuario grabó lo ocurrido momentos después del impacto -  ,USA
781537813011374081,[DETALLES] Justicia comienza investigación preliminar a la senadora popular Mari Tere González  -… ,USA
781534361183105024,[AHORA] Justicia investigará a Mari Tere González -  ,USA
781530531552866305,Volvo llama a revisión miles de vehículos por problemas con 'airbags' -  ,USA
781525551416680448,Tormenta Matthew sigue su paso al sur de Puerto Rico -  ,USA
781521460552536065,[FOTOS] Impactantes imágenes de accidente de tren en Nueva Jersey -  ,USA
781510578279809025,[EN VIVO] Autoridades indican al menos un muerto en el accidente de tren -  ,USA
781506480298078208,[ACTUALIZACIÓN] Más de 100 heridos en accidente de tren en Nueva Jersey -  ,USA
781503722815823872,Tren se estrella contra estación en Nueva Jersey -  ,USA
781498926826348544,“Temo que repitamos la historia” | Economista Francisco Catalá recuerda las críticas y debilidades de la 936 -… ,USA
781493075575050240,[OPINIÓN] PROMESA como castigo -  ,USA
781483977072750592,Confirman ataque a tiros no iba dirigido a @DavidBernierPR -  ,USA
781479504573181952,Atribuyen apagón a malas decisiones de la gerencia AEE -  ,USA
781474243959599104,Siguen en ascenso los millonarios potes de la Lotería Electrónica -  ,USA
781461425646477312,Revelan objeto con que africano asesinado amenazó a policías -  ,USA
781451747193565184,Tormenta Matthew deja lluvias y tronadas sobre la Isla -  ,USA
781448451968020481,[EDITORIAL] Condición inhóspita del sistema educativo -  ,USA
781442148755468288,Virgo: En tus sueños se te revelan soluciones a problemas @waltermercadotv -  ,USA
781433362846093312,"“Una vez has elegido la esperanza, cualquier cosa es posible”, Christopher Reeve CitaAM –  ",USA
781359625752817664,Orangutana Sandra espera su destino en Buenos Aires -  ,USA
781349143679635456,Se reporta una muerte a consecuencia del paso de Matthew -  ,USA
781342294754467842,Reportan asesinato en Guaynabo -  ,USA
781334585732915200,Niña irrumpe en llanto durante discurso que resume el sentir de la ciudad de Charlotte -  ,USA
781329787491065856,“Mi padre era mucho más cruel que el de Netflix” -  ,USA
781323781054795776,Hombre contrajo zika de lágrimas de su padre -  ,USA
781319468865708032,Cambios en el servicio de lanchas en las islas municipio-  ,USA
781314351550517248,[VIDEO] Reacciona @DavidBernierPR tras tiroteo durante su reunión -  ,USA
781311513768321024,Posturas mixtas en torno a la propuesta 245a -  ,USA
781305350184013825,[VÍDEO] “Fue un momento bien difícil | Tiroteo frente a restaurante donde se encontraba @DavidBernierPR -… ,USA
781292703585742848,[DETALLES] David Bernier se encontraba reunido con líderes sindicales al momento de la balacera -… ,USA
781288218281046016,[AHORA]Tiroteo frente a restaurante donde se encontraba David Bernier -  ,USA
781283376489693188,Dimite a su puesto jefe de Compañía de Comercio y Exportación  -  ,USA
781278056325455876,Abogado de Kristhielee Caride agotará todos los medios legales a su alcance -  ,USA
781272382820474880,Activan centro de emergencia ante la trayectoria de Matthew -  ,USA
781268424236335104,Posturas mixtas en torno a la propuesta 245ª - ,USA
781263343394914305,Azotado el sur de la Isla por el desempleo -  ,USA
781258828851449857,[DETALLES] La vista para la lectura de sentencia se pautó para el 16 de noviembre -  ,USA
781255719500652544,RT @mcobian_PH: La sala permaneció en silencio en todo momento durante la lectura del veredicto. Cita. Sentencia 16 noviembre @ElNuevoDia,USA
781253743631151104,RT @mcobian_PH: CULPABLES Acusados por asesinato de la fiscal Francelis Ortiz Pagán,USA
781253645790621696,[AHORA] Culpables acusados del crimen de la fiscal Francelis Ortiz -   ,USA
781253433374355456,RT @mcobian_PH: Aponte Peña CULPABLE por unanimidad en cuanto a violaciones de la Ley de Armas,USA
781253218005200896,RT @mcobian_PH: Rafael Aponte Peña CULPABLE por mayoría 11 a 1 @ElNuevoDia,USA
781253074736132097,"RT @mcobian_PH: Declaro a Daniel Vázquez Cubilete culpable, dice jueza y detalla cargos asesinato, hurto vehículo y infracciones Ley de A…",USA
781252833668587520,RT @mcobian_PH: Vázquez Cubilete fue señalado como el acusado q le disparó a fiscal Francelis Ortiz @ElNuevoDia,USA
781252579351158784,RT @mcobian_PH: Daniel Vázquez Cubilete CULPABLE por todos los delitos por unanimidad @ElNuevoDia,USA
781252424589713409,RT @mcobian_PH: CULPABLE Daniel Vázquez Cubilete @ElNuevoDia,USA
781252268972617728,RT @mcobian_PH: Jueza verifica folios. Sala fuertemente custodiada. Secretaria procede a leer veredicto contra Daniel Vázquez Cubilete,USA
781252147367161857,Anuncian nueva versión de “Lion King” -  ,USA
781251971122552832,"RT @mcobian_PH: Veredicto es por mayoría de votos, informa presidenta del jurado, q entrega documentos a secretaria de sala para su lectura…",USA
781251719036411904,RT @mcobian_PH: Silencio en sala mientras entran las 8 mujeres y 4 hombres miembros del jurado,USA
781251360746409984,RT @mcobian_PH: Jueza informa q presentes deben no hacer gestos o expresiones durante lectura del VEREDICTO @ElNuevoDia,USA
781251140805472256,RT @mcobian_PH: Entra jueza Gema González Rodríguez y llaman caso contra Aponte Peña y Vázquez Cubilete por asesinato Francelis Ortiz,USA
781250212220186624,"RT @mcobian_PH: Siete alguaciles presentes en sala 306 de Fajardo, partes y acusados en sala. En espera de jueza y jurado @ElNuevoDia",USA
781249625969664000,RT @mcobian_PH: Llaman a las partes a sala en caso Francelis Ortiz,USA
781249054361657345,Scotiabank demanda al Gobierno de Puerto Rico -  ,USA
781247110192754688,Muere mujer atacada por dos perros en Corozal -  ,USA
781244547225358336,RT @mcobian_PH: Vamos para dos horas de deliberación caso asesinato Francelis Ortiz Pagán... en la espera q desespera @ElNuevoDia,USA
781244093808709632,Aumentan incidentes en aviones con pasajeros revoltosos -  ,USA
781239602631761921,Congreso revierte veto de Obama a ley sobre el 11 de septiembre-  ,USA
781235443891249152,Goldie Hawn revela la clave de su romance con Kurt Russell  -  ,USA
781231967756967936,RT @mcobian_PH: Jurado lleva una hora deliberando en juicio por asesinato de fiscal Francelis Ortiz Pagán. Seguimos esperando... Pendientes…,USA
781230718512836608,Pacientes desesperados acuden al cannabis medicinal -  ,USA
781226038667784193,.@Playboy muestra a mujer con hijab por primera vez -  ,USA
781222566803312640,[EN VIVO] Puedes ver el servicio en honor a José Fernández aquí JDF16  -  ,USA
781218518578532353,[VÍDEO] Estudiantes protestan frente a MBTI -  ,USA
781212175033507840,[EN VIVO] Tiroteo en escuela elemental de Carolina del Sur | Dos estudiantes y un maestro heridos -… ,USA
781206641186263040,Niegan nuevo juicio a Kristhielee -  ,USA
781200553015595009,A referéndum venta de marihuana en varios estados de EE.UU. - ,USA
781198332295163904,Tormenta Matthew pasaría a unas 310 millas al sur de Puerto Rico - ,USA
781191620897087488,"[OPINIÓN] Hillary, aliada de la agenda boricua -  ",USA
781188019168481280,Fanáticos de los @Marlins se despiden de José Fernández JDF16 -  ,USA
781183886478811136,8 trucos para dormir en el avión y no tomar pastillas -  ,USA
781176607381729282,“Dios hará justicia en su momento”  | Hermano de fiscal asesinada Francelis Ortiz presencia -… ,USA
781173046153400320,Helicóptero militar se estrella en los Alpes -  ,USA
781168483144835072,Líder de la Utier llama “mentiroso” a director de la AEE -  ,USA
781164486715580416,Vuelve “Janguea a la Segura” -  ,USA
781159222830444544,[ACTUALIZACIÓN] Onda tropical se convierte en la tormenta Matthew | Se está moviendo bastante rápido -… ,USA
781155154863063040,Burdo esquema de fraude en la Superintendencia del Capitolio - ,USA
781152060439793664,RT @GAlvarado_END: .@jaramilloutier dice que el freno a la construcción del proyecto Aguirre por parte de la @COM_ENERGIA también busca pri…,USA
781150641158619137,[OPINIÓN] PPD y PNP son tumores malignos -  ,USA
781147106467680256,Hoy podría terminar el proceso judicial por el asesinato de fiscal | Sigue las incidencias -  ,USA
781144407462416385,Aumento en la luz podría ser menos doloroso al bolsillo -  ,USA
781133480683900929,[VÍDEO] Tres errores comunes a la hora de maquillarte | Esto no se ve bien y quizás lo estás haciendo:… ,USA
781127772697600001,[OPINIÓN] Trump ha hecho su análisis de mercado y sabe que el sector racista vota más que el liberal y educado -… ,USA
781116818022772740,.@Lin_Manuel conversa con Óscar López Rivera | Volvió a pedirle su excarcelación a @BarackObama -… ,USA
781112201339744257,[VÍDEOS] Esclarecen misterio del vuelo MH17 de Malasia que cayó en Ucrania | Murieron 298 personas -… ,USA
781108308300079104,[VÍDEO] Gobernador advierte que 245a “no es un paraíso económico” - ,USA
781103866536341504,Fuerte onda tropical se acerca a la zona del Caribe -  ,USA
781097313825492993,Muere afroamericano abatido por policías en San Diego -  ,USA
781091875646169088,Culebra y San Juan son los predilectos -  ,USA
781086049456054273,“Debate del siglo” -  ,USA
781078504226058240,Escorpio: Dale un nuevo giro a tu vida @waltermercadotv -  ,USA
781070966768013312,"“Incluso la noche más oscura terminará con la salida del Sol”, Víctor Hugo CitaAM –  ",USA
780993180841963521,Templo Satánico lleva programa extraescolar a una escuela en Portland -  ,USA
780985595191582721,José Fernández todavía es un fuerte candidato para el Cy Young -  ,USA
780975036953862144,Presentan cargos en ausencia por triple asesinato en Carolina -  ,USA
780970990666850304,Fallece expresidente israelí Shimon Peres -  ,USA
780967578080456704,Poderoso tifón golpea el este de China -  ,USA
780958457092386816,.@NASA afirma que no cambió los signos zodiacales-  ,USA
780957116223795200,Buscan a asaltantes de negocio de comida rápida -  ,USA
780945090042703872,Modelo boricua en París -  ,USA
780940762967965697,Nominado al @LatinGRAMMYs la Orquesta Sinfónica de Puerto Rico -  ,USA
780933874985545728,Niño vive su sueño de conocer a @Moluskein -  ,USA
780928458167681026,Familia entrevista a familiares de niña sacada del Pediátrico -  ,USA
780915851952173056,.@CDCgov otorga $13 millones para lucha contra el zika en Puerto Rico -  ,USA
780911390030639104,[VÍDEO] Cuéntame: A @kanygarcia la persigue “el amigo en el baño” -  ,USA
780906548784615424,Broma de mal gusto culmina con agresión a puñaladas -  ,USA
780901738299600896,Atento el Caribe a onda tropical -  ,USA
780896164962902016,Escena de @bigbangtheory bate récord Guinness -  ,USA
780891329236570113,Familia entrevista a familiares de niña sacada del Pediátrico -  ,USA
780887156508078080,Trump es verdadero amigo de Puerto Rico -  ,USA
780879645793103872,Colombianos celebran una paz llena de “peros” -  ,USA
780875271436021760,Tommy Ramos cambia la gimnasia por la arquitectura -  ,USA
780873981230329856,Contralor confirma irregularidades en la Superintendencia del Capitolio -  ,USA
780869665736101888,Panel de Comisión de Ética desestima querella contra Perelló  -  ,USA
780865990397534208,[OPINIÓN] El intocable @realDonaldTrump | Columna del periodista @TorresGotay  -  ,USA
780858792539860992,Más arrestos por drogas en Vista Hermosa -  ,USA
780856599753613312,RT @rebanuchi: Panel investigativo de Comisión de Ética determina NO hay jurisdicción para investigar a @jrperello. @ElNuevoDia,USA
780854647221215233,Hallan intestinos humanos en equipaje en Austria -  ,USA
780850519224885248,¿A qué edad debo comprarle un celular a mi hijo? -  ,USA
780846392965160961,[OPINIÓN] Mi padre y yo empezaremos de cero casoGlorimar -  ,USA
780842566161805313,Comienzan a develar las últimas paradas de José Fernández - ,USA
780837338964373504,.@carmeloanthony: “Las cosas se están poniendo peor” -  ,USA
780831600934170625,[AHORA] MBTI cesa operaciones en la Isla -  ,USA
780823652451225600,[EXCLUSIVA] Atrás quedaron 28 años de humillaciones | Columna de Nelson Ruiz Colón -  ,USA
780822109408768000,Separados Richie Ray y Bobby Cruz -  ,USA
780815265353330688,Nace el primer bebé del mundo con ADN de tres padres  -  ,USA
780811514391302144,Aprietan el paso sobre la 245a | Industria privada local hace intenso cabildeo en el Congreso -… ,USA
780807213807960064,Predicciones de Walter Mercado para @MonicaAce93 | La Pica Power está de cumpleaños -  ,USA
780803344398848001,[VIDEO] Hallan anaconda gigante en Brasil -  ,USA
780798806489112577,"[AHORA] Gobierno se une a demanda contra UBS, Santander Securities  y Ramírez &amp; Co. -  ",USA
780795015991656448,La verdad que nadie quiso oír del casoGlorimar -  ,USA
780791824730296320,Padre convierte la boda de su hija en Yemen en una masacre - ,USA
780787808134844418,[OPINIÓN] Con Lúgaro y Cidre gana el peor | Columna de José Alfredo Hernández Mayoral -  ,USA
780784436438720512,[AHORA] Juez José Emlio González concede el archivo del caso de Glorimar Pérez -  ,USA
780778515243241472,[EN VIVO] Ministerio Público pide el archivo del caso de Glorimar Pérez al no tener prueba suficiente -… ,USA
780775299189346304,[EN VIVO] Vista sobre convictos por crimen de Glorimar Pérez - ,USA
780769591639236608,“Una corona no decide mi futuro” | Génesis Dávila aconseja a Kristhielee Caride -  ,USA
780766869187723264,[ACTUALIZACIÓN] Ciclón pasaría a 300 millas al sur de Puerto Rico -  ,USA
780759742574530561,Lo que aprendimos en la oscuridad | Silverio Pérez -  ,USA
780756353291653122,Guille discutirá sobre los estigmas sociales -  ,USA
780752835315052544,"Seguridad, economía y racismo dominaron el debate presidencial - ",USA
780747758416166912,Varios abortos relacionados al virus del zika -  ,USA
780743428241956864,Urge actuar por el País | No debe haber prioridad por encima de reactivar nuestra economía -… ,USA
780738472961122304,Gran Muralla china corre peligro -  ,USA
780733228193685504,Muestra signos de fortaleza onda tropical de camino al Caribe - ,USA
780730142075125760,Momentos clave del debate presidencial -  ,USA
780726240760082432,[EDITORIAL] El bienestar del pueblo es la gran prioridad -  ,USA
780723667256750080,"[EDITORIAL]  Medida crearía 50,000 empleos en suelo puertorriqueño -  ",USA
780717088088338432,[HORÓSCOPO] Libra: Tu actitud cambiará dramáticamente -  ,USA
780708569498865664,"“El triunfo del verdadero hombre surge de las cenizas del error”, Pablo Neruda CitaAM –  ",USA
780637165491326978,Revisión de hechos del debate presidencial -  ,USA
780628712517533696,Naomi Watts y Liev Schreiber terminan con 11 años de relación -  ,USA
780619889123831808,"[FOTOS] Por si te perdiste el debate, aquí un resumen de lo más importante -  ",USA
780614166918815744,[OPINIÓN] En debate entre dos: dos ganadores y un perdedor -  ,USA
780608837371912192,Entra y VOTA en nuestro sondeo | Clinton y Trump intercambian duros golpes en un hosco primer debate -… ,USA
780601891986165760,Revelan que Juan Gabriel tenía un hijo en secreto -  ,USA
780598511100309506,SONDEO: ¿Quién crees que lució mejor en el debate presidencial? - ,USA
780597853848608769,RT @JoseADelgadoEND: Termina el debate. Se dan la mano. Trump le da unas palmaditas en la espalda a Clinton. debateEEUU,USA
780597623119945728,"RT @JoseADelgadoEND: Trump ha dicho que las elecciones pueden estar amañadas. Pero, hoy como Clinton dice que aceptará el resultado. debat…",USA
780597282617962496,"RT @JoseADelgadoEND: Pero, Clinton le recuerda insultos contra mujeres, incluido decirle a candidatas de concurso de belleza Ms Piggy y a…",USA
780596832904720386,RT @JoseADelgadoEND: Clinton le recuerda que estuvo en 112 países como secretaria de Estado y 11 horas declarando ante un comité del Congre…,USA
780596410655789056,"RT @JoseADelgadoEND: Trump dice que Clinton - quien casi colapsó a causa de neumonía el pasado día 11-, no tiene la estámina para ser presi…",USA
780595880931897344,"RT @JoseADelgadoEND: Con respecto a Irán, Trump critica acuerdo de revisión programa nuclear. Clinton advierte Trump no presenta un plan. …",USA
780595153643843584,"RT @JoseADelgadoEND: Trump dice en términos de guerra nuclear, no puedo sacar nada de la mesa.  debateEEUU",USA
780594600369004544,"RT @JoseADelgadoEND: Clinton repite mensaje convención, de que una persona que puede ser provocada con un tuit, no debe tener en sus manos…",USA
780594374283407360,"RT @JoseADelgadoEND: Clinton, al hablar temperamento, recuerda las expresiones livianas de Trump sobre la guerra y hasta el uso de armas nu…",USA
780593379776208896,"RT @JoseADelgadoEND: Trump ofrece como evidencia de que rechazó la guerra al comentarista conservador Sean Hannity, quien le respalda. deb…",USA
780593287069523968,RT @JoseADelgadoEND: Holt insiste Trump respaldó la guerra en Irak. Trump lo niega. Dice que la primera vez le preguntaron habló solo liger…,USA
780593010832646144,RT @JoseADelgadoEND: Trump sostuvo que EEUU tiene que convencer a la OTAN para ir juntos a combatir el Estado Islámico en Irak. debateEEUU,USA
780592467309572096,"RT @JoseADelgadoEND: Trump sostiene que hay un desorden en Oriente Medio y, evidentemente, culpa a la exsecretaria de Estado Clinton. deba…",USA
780592311721799680,"RT @JoseADelgadoEND: También dice que las autoridades policiales en EEUU deben trabajar más cerca con la comunidad musulmana, no aislarla.…",USA
780592162475954176,RT @JoseADelgadoEND: Clinton sostiene que hay que trabajar más de cerca con los aliados en Oriente Medio para mejorar inteligencia. debate…,USA
780591842454753280,"RT @JoseADelgadoEND: Clinton le recuerda el acuerdo sobre la salida de tropas de Irak lo suscribió el gobierno de Bush, no el de Obama. de…",USA
780591691883347972,RT @JoseADelgadoEND: ¿Como prever ataques terroristas en EEUU? Trump dice salida tropas de Irak se hizo de forma equivocada y se debió to…,USA
780591374122881024,RT @TorresGotay: Hillary Clinton está luciendo a menudo incómoda oyendo a Donald Trump. Adquiere un semblante que lo sienta nada bien. Deb…,USA
780590864468848640,"RT @JoseADelgadoEND: Al hablar del pirateo informático contra DNC, Trump dice que sin saber si fue Rusia o no, se sabe  DNC fue injusto con…",USA
780590443046117376,EN VIVO: Hillary Clinton vs. Donald Trump | Ahora los dos candidatos debaten sobre el tema de seguridad nacional -… ,USA
780589735559303168,RT @JoseADelgadoEND: Clinton sostuvo que a Trump también se le demandó por no rentar apartamentos a negros. Trump dice nunca aceptó esas al…,USA
780589309271212033,"RT @JoseADelgadoEND: Tiene largo récord de comportamiento racista, indicó Clinton, al señalar a Obama le molestó mucho que cuestionaran s…",USA
780588697037131777,RT @JoseADelgadoEND: Trump sostiene que no tiene que disculparse de nada. Clinton acentua que cuestionó la nacionalidad del primer presiden…,USA
780588317410676736,RT @JoseADelgadoEND: Recuerdan a Trump desde 2011 presidente Obama mostró certificado de nacimiento. Dice hizo un buen trabajo al obligar a…,USA
780588093720055810,RT @JoseADelgadoEND: Cuestiona el moderador a Trump por su alegación de varios años al alegar falsamente que el presidente Obama no nació e…,USA
780587863901560832,RT @JoseADelgadoEND: Clinton dice Trump le ha criticado por prepararse demasiado para el debate. Clinton sostiene que también lo ha hecho …,USA
780587649547456512,"RT @JoseADelgadoEND: Trump ha estado bastante moderado en el debate, contrario a las expectativas y a los pasados debates. Hasta han estado…",USA
780587091788828672,RT @JoseADelgadoEND: Trump sostiene que los registros policiales sin fundamento ayudaron a bajar el crimen en Nueva York. debateEEUU,USA
780587023497166848,"RT @JoseADelgadoEND: Trump está de acuerdo en que si una persona está en listado no viajar, no debe tener acceso a armas.  Estoy de acuerd…",USA
780586450953773056,"RT @JoseADelgadoEND: Clinton: Necesitamos sacar las armas de manos de los que pueden hacer daño. Si eres peligroso para viajar, lo debes s…",USA
780586258099638272,RT @JoseADelgadoEND: La exsecretaria de Estado sostuvo que debe haber reforma del sistema criminal e incentivar las segundas oportunidades…,USA
780585980013137920,"RT @JoseADelgadoEND: Clinton recordó las detenciones policiales sin fundamentos no solo fueron declaradas inconstitucional, sino que fueron…",USA
780585466240217089,"RT @JoseADelgadoEND: El moderador Lester Holt recordó a Trump que en NY se declaró inconstitucional esa práctica, por incentivar discrimina…",USA
780585324879622144,RT @JoseADelgadoEND: Trump insiste en que debe volverse a utilizar medidas como las detenciones sin fundamentos para registrar ciudadanos.…,USA
780584913141587968,"RT @JoseADelgadoEND: Trump dice Clinton evita mecionar palabras ley y orden.Tenemos que volver a traer ley y orden, dice Trump, alude a…",USA
780584651484049409,"RT @JoseADelgadoEND: Clinton sostuvo que hay que restablecer la confianza entre las comunidades y los policias, y control armas personas no…",USA
780584324877852672,"RT @JoseADelgadoEND: Debate racial sigue siendo reto significativo, dijo Clinton. Alude incidentes Tulsa y Charlotte policías dieron muer…",USA
780584272356782081,EN VIVO: Hillary Clinton vs. Donald Trump | Comienzan a debatir sobre el tema de la raza -  ,USA
780583570431631360,"RT @JoseADelgadoEND: Clinton dice se ha reunido con gente sufrió por negocios de Trump. Mientras, Trump dice son solo palabras, que ha crea…",USA
780582780124143616,RT @JoseADelgadoEND: Trump dice que EEUU se ha convertido en una país del tercer mundo y culpa a los políticos como la secretaria Clinto…,USA
780582347125039104,RT @JoseADelgadoEND: Laexsecretaria de Estado reafirma cometió error al utilizar servidor privado para correos oficiales del Departamento d…,USA
780582162298843136,"RT @JoseADelgadoEND: Si se acerca a la Casa Blanca, ¿cuales son sus conflictos¿, dijo Clinton. debateEEUU",USA
780581741949878272,RT @JoseADelgadoEND: Clinton sostuvo que por cuatro décadas todo candidato presidencial ha divulgado sus planillas. debateEEUU,USA
780581494750220288,"RT @JoseADelgadoEND: Trump dice que divulgará sus planillas cuando Clinton entregue los 33,000 correos electrónicos eliminados de su servid…",USA
780581160443256834,"RT @JoseADelgadoEND: Holt dice que Trump es libre de divulgar las planillas, aun bajo una auditoría del IRS. debateEEUU",USA
780580973213683712,RT @JoseADelgadoEND: Holt pregunta a Trump por qué no ha divulgado sus planillas contributivas. Trump insiste es auditado y que cuando esté…,USA
780580653603577856,"RT @JoseADelgadoEND: Trump dice que la economía en estos momentos es una burbuja. Tenemos que ser cuidadosos, sostuvo. debateEEUU",USA
780579840286044160,RT @JoseADelgadoEND: Clinton exhortó a los televidentes a ir a su página de interner a verificar los datos que ofrece Trump durante el deba…,USA
780579768294965249,"RT @JoseADelgadoEND: Por lo menos tengo un plan para combatir el EI, dice Clinton, sonreída. debateEEUU",USA
780579543467773952,"RT @JoseADelgadoEND: Trump entra a hablar del Estado Islámico y critica a Clinton por tener por escrito un plan, pues considera eso es aler…",USA
780579315897413632,"RT @JoseADelgadoEND: Clinton sostiene que sus impuestos son para los ricos, que han sido los que más se han beneficiado. debateEEUU",USA
780579018319859714,"RT @JoseADelgadoEND: Clinton profundiza en su plan económico, con detalles. Trump dice que Clinton  quiere aumentar los impuestos y los reg…",USA
780578587128700928,RT @JoseADelgadoEND: Trump recuerda presidente Clinton firmó el TLC para Norteamérica. Tienen su primer toma y dame. Vives en tu propia re…,USA
780578142087811073,RT @JoseADelgadoEND: Trump en par de ocasiones ha aludido al hecho de que Clinton ha estado en el mundo político por lo menos 30 años. deb…,USA
780578109703663617,"RT @JoseADelgadoEND: Trump aboga por mejores incentivos a empresas. Sigue aludiendo a Ohio, un estado que ha perdido empleos manufactura y…",USA
780577445166448641,RT @JoseADelgadoEND: Clinton dice que el plan económico de Trump elevaría la deuda pública en $5 trillions. debateEEUU,USA
780577229419876352,RT @JoseADelgadoEND: Clinton dice que Trump vio con simpatías la caida del mercado hipotecario en busca de negocio. debateEEUU,USA
780576798656520192,RT @JoseADelgadoEND: Clinton alude a recuperación económica bajo el gobierno de Obama después de la crisis financiera durante el gobierno d…,USA
780576706671239168,"RT @JoseADelgadoEND: ¿Como tras de vuelta los empleos que se fueron al extanjero?, pregunta Holt. Trump dice lo primero es evitar que se…",USA
780576497702580224,"RT @JoseADelgadoEND: Trump cuestiona por qué Clinton, tras una carrera de 30 años, apenas comienza a hablar de renegociar acuerdos de libre…",USA
780576336242802688,"RT @JoseADelgadoEND: Clinton dijo que papaTrump le dio al candidato GOP $14 millones para desarrollar negocios, Trump dice que fue un poco…",USA
780575943148482561,RT @JoseADelgadoEND: Clinton advierte tiene diferencias claras con Trump en torno  mejorar la economía. Resalta Trump cree en incentivar gr…,USA
780575670250332161,RT @JoseADelgadoEND: Trump aboga por renegociar tratados comerciales. Clinton dice que es importante tener buenos acuerdos de libre comerci…,USA
780575049073831936,"RT @JoseADelgadoEND: Trump sostiene que las empresas se llevan los empleos fuera del país, y hace mención de México. Perdemos nuestros mej…",USA
780574707678535682,"RT @JoseADelgadoEND: Clinton recuerda su nieta cumple dos años y dice hay invertir en innovación tecnológica, apoyar pequeñas empresas y su…",USA
780574515319275520,RT @JoseADelgadoEND: Pimera pregunta sobre el tema de prosperidad económica. Holt dice que la 1/2 estadounidenses vive de quincena a quince…,USA
780574406502297600,"RT @JoseADelgadoEND: Entra primero Hillary Clinton, vestida de rojo, y luego Trump, con corbata azul. debateEEUU",USA
780573786080894977,EN VIVO: Hillary Clinton vs. Donald Trump -  ,USA
780572318057717760,RT @JoseADelgadoEND: Los dos principales candidatos a la presidencia llegan al debateEEUU prácticamente nivelados en las encuestas.,USA
780571981389279233,Cambian de fechas y horarios del show de @PeppaPigUK -  ,USA
780571707371245569,"RT @JoseADelgadoEND: El moderador del debateEEUU será Lester Holt, el presentador del informativo de la cadena de televisión @nbc",USA
780571022172954624,"RT @JoseADelgadoEND: El debate inicia a las 9:00 p.m. desde Hofstra University en Nueva York, a unos 50 minutos de la gran manzana. debate…",USA
780561486133338112,[VÍDEO] @Marlins honran a José Fernández -  ,USA
780557036501118976,Empresas bajo la Ley 20 buscan empleados -  ,USA
780552434343026688,Mónica Puig pide a turistas que viajen a la Isla -  ,USA
780545890305970176,Guardia Costera busca a migrantes cubanos de bote volcado -  ,USA
780540966440534016,[OPINIÓN] Rosselló y la experiencia  -  ,USA
780536091065495552,[AHORA] Firmada la paz entre Colombia y las FARC  -  ,USA
780533501934186496,Vigente reclamo de justicia por 43 estudiantes desaparecidos en México -  ,USA
780528884613681152,Casos de zika en Florida superan el centenar -  ,USA
780525182037266432,Supuesta víctima de hombre con una máscara de @realDonaldTrump se hirió a sí misma -  ,USA
780520906518958081,Se adelanta el regalo de cumpleaños de @MonicaAce93 Puig -  ,USA
780516851906260992,Puerto Rico acogerá su primer festival de teatro de terror -  ,USA
780512512454164480,Reencuentro de estrellas del baloncesto de los Panamericanos de 1979 -  ,USA
780505820236697601,Abierta al público la primera reunión de la junta federal -  ,USA
780502164024074240,Escalan alcaldía de Manatí -  ,USA
780496745285332992,Proteja a los niños: ¿está el asiento protector puesto correctamente? - ,USA
780491407043678208,Ansiosos por comenzar venta de Havana Club en Estados Unidos - ,USA
780487086700802048,Escaramuza en protesta del No al acuerdo de paz en Colombia - ,USA
780485872248459264,[OPINIÓN] Apagón de ideas  -  ,USA
780483085758455808,García Padilla y el apagón | Lee la columna de @Israel_Rodz -  ,USA
780474367524298752,[VÍDEO] Pronto otorgarán licencias para siembra y venta de cannabis - ,USA
780468642165121024,Defensor de los consumidores solicita investigar el apagón - ,USA
780460654314389504,[VÍDEO] Arraiza se reafirma en que mandaron a matar a su esposa - ,USA
780454637899964420,Policía de Nueva York se prepara hoy para debate presidencial -  ,USA
780450386465259520,[OPINIÓN] Llora la bandera cubana por José Fernández -  ,USA
